user_index,user_id,password,gender,age_group,cheese_texture,buy_count
26856,6044809,1,1,3,1,4
14062,6495085,1,1,2,1,1
4788,6016924,1,1,2,1,1
23665,4300114,1,1,3,2,3
19170,3067954,1,1,2,1,1
17376,1930972,1,1,2,1,7
18761,5817610,1,1,3,2,1
11605,5923202,1,1,2,1,4
36432,2710907,1,1,2,1,1
18374,3467083,1,1,2,1,2
35315,4462482,1,1,5,1,1
36400,1518932,1,0,2,1,1
17576,3384548,1,1,2,1,1
16044,3925391,1,0,2,1,1
3336,2274964,1,0,3,1,1
34563,4120870,1,1,1,1,5
25262,5067155,1,0,2,2,1
13686,1350306,1,1,4,1,1
8153,4761862,1,0,3,1,1
8546,2766239,1,1,2,4,10
11444,5766273,1,1,2,4,1
18924,5459904,1,1,2,4,1
4825,4736248,1,1,2,1,1
19212,3467551,1,1,2,1,1
28131,5751400,1,1,1,1,1
6014,4224031,1,1,2,1,1
8862,749644,1,1,3,1,1
34367,2364594,1,1,1,1,1
20715,489290,1,1,2,1,6
3321,5924615,1,1,3,1,1
6835,4621968,1,0,2,4,1
3335,6147552,1,1,2,1,1
2149,1004067,1,1,5,2,1
33004,1477975,1,0,2,1,5
27565,3590707,1,1,3,1,1
35310,3441620,1,0,3,1,1
9339,4598630,1,1,2,1,1
2765,1757517,1,1,2,1,1
33977,3330053,1,1,3,1,2
655,4561152,1,1,4,1,1
8723,6489175,1,1,3,1,1
28850,1856100,1,1,3,1,1
18995,1656017,1,1,3,1,1
33772,2375979,1,1,1,1,1
15526,265532,1,1,2,1,21
26669,1821060,1,1,3,1,2
36258,3281698,1,1,4,4,1
9637,3713881,1,1,3,1,1
13556,4445790,1,1,3,1,1
28695,2094160,1,1,2,1,1
27368,5420655,1,1,2,1,1
1953,6527946,1,1,2,2,1
20466,4929643,1,1,1,4,1
8184,6582145,1,1,2,1,1
22121,6051846,1,1,2,1,1
31694,1346948,1,1,3,1,1
9865,4831167,1,1,3,1,1
36154,1650747,1,1,2,1,1
3187,4919528,1,0,2,1,1
29547,5362280,1,1,3,1,2
26281,4398580,1,1,3,1,30
23029,3049474,1,1,3,4,4
20288,823511,1,1,1,4,1
32076,2754201,1,1,1,1,1
26232,4832479,1,1,2,2,1
32160,5529881,1,1,2,1,1
24099,3768650,1,1,2,1,3
7758,1635283,1,1,3,1,1
1581,5625434,1,1,2,4,1
17125,2170961,1,1,2,2,1
218,6491007,1,1,3,1,1
21965,6305483,1,1,2,1,1
35567,370048,1,1,5,1,1
35589,1439989,1,1,3,1,1
21449,1412626,1,1,2,4,2
32021,4603244,1,1,2,1,1
22895,4580750,1,1,3,1,5
7749,5651149,1,1,4,1,1
13024,3650286,1,1,1,1,1
3026,5398420,1,1,2,1,3
28006,745895,1,0,1,1,1
11699,946836,1,1,3,4,1
10037,3294469,1,1,4,1,2
27797,3596874,1,1,2,1,1
35258,4169359,1,1,2,1,2
25015,6504717,1,1,2,4,1
18214,1930788,1,1,1,1,1
24805,5225583,1,1,2,4,1
17383,374936,1,1,2,1,2
20972,3035096,1,1,3,1,1
16826,3528947,1,1,3,2,1
6099,6098415,1,1,2,1,2
33997,5639601,1,0,1,1,3
12884,4014353,1,1,2,1,1
10062,1102016,1,0,1,1,1
14747,586002,1,1,1,1,1
16341,4317817,1,1,2,1,1
13599,1990427,1,1,3,1,1
24550,220855,1,1,3,1,1
1743,5283156,1,1,3,1,1
12845,2991339,1,1,5,1,2
28308,4648317,1,0,3,1,1
13002,4300409,1,1,1,1,2
17573,4670342,1,1,3,1,2
7656,3659670,1,1,4,1,2
18783,2138134,1,1,3,1,1
31091,3470557,1,0,3,1,1
31738,1268364,1,1,2,1,1
29975,810984,1,1,2,2,1
4399,6177466,1,1,3,1,1
25909,4747939,1,1,3,1,3
28757,4050449,1,1,2,1,1
9563,2540646,1,1,3,1,1
34254,2820325,1,0,1,1,2
3561,1643350,1,1,3,1,1
12415,3389093,1,1,3,1,2
29933,2044541,1,1,5,1,1
15739,1527928,1,1,2,1,4
8403,3538541,1,1,2,1,1
34018,1554347,1,1,3,1,1
27168,3782117,1,1,3,1,1
8290,161008,1,1,3,1,1
23313,4380235,1,1,4,1,1
14128,860895,1,1,3,2,4
32105,119429,1,1,2,1,3
18519,1508047,1,1,3,1,1
9555,1940508,1,1,3,1,2
24053,2805409,1,1,2,1,1
18377,6124428,1,1,3,1,1
7421,3708191,1,0,3,1,2
3560,4578083,1,1,3,1,1
15051,1557264,1,1,2,2,5
9136,3018197,1,1,3,1,1
18382,272312,1,1,1,1,1
15040,1482146,1,1,3,2,3
4091,6036972,1,1,3,1,2
1978,4573229,1,1,3,2,1
30413,2433796,1,0,2,1,1
25448,4491865,1,1,3,4,1
15719,3566636,1,0,4,1,1
8985,4714608,1,1,3,1,2
13326,4598192,1,1,2,1,1
25017,5344692,1,1,1,1,1
7479,2988627,1,1,2,1,2
28243,3702686,1,1,3,1,1
11983,1099105,1,1,3,1,1
18776,2417029,1,1,4,1,1
17753,1798930,1,1,3,1,2
18581,3293618,1,1,2,1,1
6473,2262751,1,1,3,1,1
35910,940296,1,1,4,1,1
26487,4197470,1,1,3,1,1
10249,411126,1,1,3,1,1
16306,3705674,1,1,4,1,3
34737,5768185,1,1,2,1,7
2849,6329240,1,1,3,1,1
22076,609055,1,1,2,4,14
22961,3400842,1,1,2,1,2
19444,4706332,1,1,2,1,2
2231,51994,1,1,2,1,1
22846,4813796,1,1,2,1,2
2948,1944645,1,1,3,1,2
16454,3539377,1,0,2,1,3
22509,543773,1,1,3,1,1
25335,1335884,1,0,3,1,1
27819,1899958,1,0,2,1,1
9472,1582424,1,0,3,1,1
10886,336475,1,0,3,1,3
34607,3066739,1,1,4,1,3
11673,4029484,1,1,1,1,1
15725,2815692,1,1,2,2,2
31421,5591813,1,1,2,1,1
5010,3301905,1,1,2,4,1
10523,163878,1,1,2,1,1
2611,540928,1,0,2,2,1
33687,3489268,1,1,2,1,1
5964,4081519,1,1,2,1,1
31970,2511829,1,1,2,1,1
33373,1257337,1,1,2,1,1
23538,5049776,1,1,5,1,2
1453,5943677,1,1,3,1,2
21721,548161,1,0,3,4,1
4,1614947,1,1,4,1,5
2100,939294,1,1,3,1,1
11201,3512916,1,1,2,1,1
28728,2412142,1,1,3,1,1
17776,2619461,1,1,3,1,1
19391,973234,1,1,3,1,1
7028,2865110,1,1,2,1,3
33053,149242,1,0,2,1,2
34394,571674,1,1,3,1,1
6463,5037881,1,0,3,1,3
17853,1817001,1,0,2,1,2
19177,1182918,1,1,2,1,1
5714,5047032,1,1,3,1,1
24110,861548,1,1,2,1,1
822,5032381,1,1,2,1,1
8606,1896742,1,1,2,1,12
36059,746994,1,1,3,1,1
30161,4467092,1,0,3,1,1
21774,3858034,1,1,2,1,1
6491,3503919,1,1,2,1,1
27671,6094457,1,1,2,1,1
13069,1708865,1,1,3,1,2
35115,6554631,1,1,3,1,1
2379,2160229,1,1,3,1,7
4683,6219214,1,1,2,1,1
16093,1318155,1,1,2,1,2
16298,833108,1,1,3,1,5
27689,718772,1,1,4,1,3
35594,2238707,1,1,3,1,1
22591,4627527,1,1,2,3,5
16909,6264123,1,1,2,2,1
36580,1704802,1,1,3,1,1
15276,3016673,1,1,3,4,1
18241,3467389,1,1,3,1,5
19807,3255499,1,0,3,1,1
7551,5001016,1,1,1,1,3
31600,5539940,1,1,4,1,2
4625,2681897,1,0,3,1,1
3708,1295378,1,1,3,1,1
5779,2023686,1,1,3,1,1
23341,2900641,1,1,3,1,1
2873,254040,1,0,4,1,2
2560,664065,1,1,2,4,1
11003,2689241,1,1,3,2,1
12426,3455929,1,1,1,1,1
22000,3816056,1,1,1,1,1
28477,5274720,1,1,3,1,1
9934,2146306,1,1,4,1,1
1196,48452,1,1,2,4,2
35283,6097617,1,1,3,4,1
1129,61567,1,1,3,4,6
12176,4409699,1,1,2,1,2
11210,3512916,1,1,2,3,1
28417,5567668,1,0,3,1,1
32169,1493931,1,1,1,1,1
11212,4432552,1,1,3,4,2
3946,2753486,1,1,3,1,1
29681,613151,1,1,3,1,1
292,2386246,1,1,4,3,1
9267,199783,1,1,2,1,1
11236,2158911,1,1,2,1,8
12769,5716167,1,1,2,3,1
2928,5399004,1,1,3,1,2
3449,2008323,1,1,3,1,5
14755,6101811,1,0,4,1,1
33444,1988941,1,1,2,4,1
15800,1468251,1,1,3,1,1
29819,2043575,1,1,3,1,2
25250,3447055,1,1,3,2,1
17509,5328461,1,1,2,1,1
25716,6069573,1,1,2,1,3
827,2892345,1,1,2,1,1
20430,6523576,1,1,2,4,1
16363,4174035,1,1,3,1,2
8836,5850014,1,1,4,4,1
16081,4495374,1,0,3,1,4
15215,5200492,1,1,3,1,2
21187,2829727,1,1,2,1,2
21874,4205706,1,1,3,1,1
4742,2211454,1,1,2,1,1
16161,5327050,1,0,3,1,1
36444,5225452,1,1,3,1,1
10306,5736925,1,1,2,1,1
6589,5769900,1,0,2,1,1
12428,6095619,1,1,2,1,1
24115,1991038,1,1,3,1,2
13287,6294521,1,1,3,1,1
30193,3584855,1,1,2,1,1
6008,3439211,1,1,1,1,1
21747,2870650,1,1,2,3,1
31659,2014529,1,1,2,1,1
34138,3503866,1,0,3,1,1
24708,6264542,1,1,2,1,2
13807,5840465,1,1,1,1,1
7464,1394492,1,1,2,1,5
9230,5863828,1,1,3,1,1
25367,54073,1,1,2,1,1
6087,4578646,1,0,1,1,1
25211,6080656,1,1,1,1,1
4514,3932509,1,1,2,1,1
11152,715260,1,1,2,2,1
34837,6030571,1,1,2,3,1
33125,6568797,1,1,3,3,1
34548,6139578,1,0,4,1,3
19040,1912064,1,1,1,1,1
9443,5281979,1,1,2,1,3
12921,6116253,1,1,2,1,5
17438,3121198,1,1,1,1,2
25964,5989455,1,1,3,1,1
33148,5301226,1,0,3,3,1
20259,789828,1,1,3,1,1
22912,3723606,1,1,3,1,10
15788,2022007,1,1,4,3,1
28137,4445955,1,0,2,1,1
8258,4234971,1,1,3,4,1
26815,5961824,1,1,2,1,1
7463,1394492,1,1,2,1,1
9049,971510,1,1,1,1,1
21526,2502578,1,1,1,4,1
27275,4798641,1,1,4,1,4
3080,2944712,1,1,3,1,1
19362,5736809,1,0,2,1,1
7334,6434234,1,1,3,1,2
6939,3882171,1,1,4,1,1
18756,6368657,1,0,3,2,3
15027,4684736,1,1,2,1,3
35291,2894234,1,0,3,4,1
6404,6103545,1,1,4,1,1
29600,1398681,1,0,5,1,7
2622,1403109,1,1,2,1,1
36286,2880003,1,1,3,1,1
4887,5965952,1,1,2,1,6
13774,301209,1,1,2,1,1
21356,6527200,1,1,3,1,1
2795,5222842,1,1,3,1,20
31010,5856453,1,1,3,1,1
1731,5881489,1,1,3,1,5
17535,1390394,1,1,2,1,2
35499,4017231,1,0,2,1,15
5461,4074763,1,1,2,1,3
17766,6216993,1,0,3,1,2
10895,1372140,1,1,5,4,6
29082,2887617,1,1,1,4,1
32140,1579306,1,1,3,1,1
17991,2012683,1,1,2,1,2
27234,1681259,1,1,2,1,6
33417,297569,1,1,4,4,1
29963,5079515,1,1,3,2,1
952,2263204,1,1,2,1,1
34158,2613320,1,1,2,1,2
6318,2931796,1,1,2,1,1
23306,5733203,1,1,2,1,1
26741,1640605,1,0,3,1,2
19673,4399234,1,1,3,1,2
20864,4800050,1,1,3,1,1
25312,1963135,1,1,2,1,1
23623,2587511,1,1,2,4,1
35071,1055441,1,1,1,1,1
18307,493914,1,1,3,1,1
8331,2516970,1,1,3,4,2
13645,37052,1,1,3,1,1
29079,5033351,1,1,2,4,1
14578,550584,1,0,3,1,1
21798,5875050,1,0,3,1,1
21846,5870918,1,1,3,1,1
36794,6186615,1,1,3,1,2
28564,6550779,1,1,3,1,1
18572,4057254,1,1,5,1,1
1142,1526482,1,1,2,1,1
29590,1398681,1,0,5,1,9
11008,5280832,1,1,1,2,1
22423,1162431,1,1,1,1,1
35644,809465,1,1,3,1,1
21393,3352612,1,1,3,1,1
32018,2535483,1,1,3,1,1
23426,5221233,1,1,3,1,1
32460,4788405,1,1,3,1,1
165,2366211,1,0,3,1,1
12387,5281374,1,1,4,1,2
5424,3459610,1,1,1,1,5
11654,6530175,1,1,3,1,1
31790,5209973,1,1,4,1,1
24149,496423,1,1,3,2,1
11889,1689043,1,1,3,1,1
22587,4594962,1,1,3,3,2
34052,4443831,1,1,3,1,3
27130,425652,1,1,4,1,5
8107,641299,1,1,5,2,4
26188,855789,1,1,1,1,4
1294,6158130,1,1,2,1,1
14630,6041747,1,1,3,1,1
26725,2283839,1,1,2,1,2
28109,3166373,1,1,3,1,1
19090,6339143,1,1,2,1,1
19038,4510837,1,1,3,1,1
16562,6424832,1,0,2,1,1
32257,5455253,1,1,3,1,1
3459,1435673,1,1,2,1,14
8982,5733768,1,1,2,1,1
23879,2281364,1,1,3,2,1
7221,3651577,1,1,2,1,1
25550,710284,1,1,2,4,1
24225,5620977,1,0,4,1,7
28796,4506504,1,1,2,1,1
10408,1097175,1,1,3,1,1
24594,1184258,1,1,3,1,1
14585,5033948,1,0,4,1,2
3632,4244351,1,0,4,1,1
33947,2639570,1,0,2,1,2
6464,5037881,1,0,3,1,2
24712,3670866,1,1,2,1,1
12609,1991586,1,1,2,1,1
7794,6193844,1,1,3,3,1
20423,3070906,1,1,2,1,1
27521,2559996,1,1,1,1,1
31558,4213259,1,0,3,1,1
1133,2987226,1,1,2,4,1
20454,3555155,1,0,3,1,1
21891,3837256,1,1,4,1,1
19548,199679,1,0,3,1,1
36430,6186683,1,1,2,1,2
31941,3066933,1,1,2,1,1
15132,2617142,1,0,2,1,1
32452,291236,1,1,3,1,1
4451,1594949,1,1,4,1,1
30323,3705240,1,1,2,1,1
14089,6491637,1,1,3,1,1
2872,5642759,1,1,3,1,2
2962,217047,1,1,4,1,1
35256,1210577,1,1,3,1,1
30549,3855618,1,1,1,1,1
15168,478844,1,1,2,1,1
31801,4335270,1,0,3,1,1
14004,2553251,1,0,2,1,4
1605,15691,1,0,3,2,10
1882,5973172,1,1,3,1,2
14799,5549933,1,0,3,1,1
34373,2257968,1,1,3,1,2
4662,436498,1,1,1,1,2
9061,4610612,1,1,2,1,5
14084,6491637,1,1,3,1,1
36771,923024,1,1,3,1,1
9757,942544,1,1,3,1,1
9951,115627,1,1,5,1,1
20371,1570194,1,1,1,1,5
5647,5995169,1,1,3,1,1
27415,5148044,1,1,1,1,1
21822,3310870,1,0,2,1,1
9400,2082645,1,1,3,1,1
637,860280,1,1,4,3,1
21649,1874683,1,1,3,4,1
25843,2492512,1,1,3,1,2
32245,4612344,1,1,2,1,1
8787,13979,1,1,3,2,2
16829,2418646,1,1,2,2,1
34846,4114868,1,1,5,3,1
29899,5415318,1,1,3,1,1
7735,2580273,1,1,3,1,1
22909,4583685,1,0,1,1,2
10330,1269054,1,1,5,1,2
24316,4461966,1,1,2,1,3
32886,952089,1,1,2,1,1
21852,3541986,1,1,3,1,1
23993,6387958,1,1,3,1,1
33548,4821086,1,1,2,2,1
17089,3927627,1,1,2,2,1
7926,6157761,1,1,4,1,2
35047,5863115,1,0,3,1,1
32100,2319137,1,1,4,1,1
28298,458481,1,1,3,1,1
19635,2978134,1,1,3,1,2
25504,4782304,1,1,2,1,1
22717,520597,1,1,2,4,1
20474,1298447,1,0,5,4,1
18133,5496696,1,1,3,1,1
31698,64391,1,1,1,1,1
20567,1206688,1,1,3,1,6
7646,5132513,1,1,5,1,3
23246,1952945,1,1,2,2,1
7838,6093854,1,1,3,1,2
16740,5666396,1,1,3,2,1
18605,6371945,1,1,3,1,1
14748,2664959,1,1,4,1,1
34077,845308,1,1,3,1,1
24039,4468260,1,0,3,1,1
2407,2413155,1,1,1,1,1
30957,312092,1,1,2,1,1
11379,4632570,1,0,2,1,4
7601,2303712,1,1,4,4,1
2210,6361928,1,1,3,2,2
18831,84346,1,1,2,1,1
33408,3248056,1,1,3,1,1
5861,6030843,1,1,2,1,1
25388,240902,1,1,3,2,2
6138,3421154,1,1,2,1,4
1437,3196414,1,1,4,2,1
19238,1415013,1,1,2,1,1
4716,4795189,1,1,3,1,1
11754,4656047,1,1,3,1,2
11191,6309109,1,1,1,1,3
11770,5339490,1,1,4,1,3
174,2366211,1,0,3,1,1
23894,5454728,1,1,3,2,1
30717,5671695,1,0,2,1,1
28777,4842384,1,0,3,1,1
4199,4563024,1,1,4,1,1
9,389215,1,1,4,1,1
20282,2401276,1,1,2,1,1
34773,6306828,1,1,3,1,3
1088,2245559,1,1,2,1,1
18733,1181824,1,1,4,2,1
28641,5822495,1,1,3,1,4
23846,6422045,1,1,2,2,1
4997,3741509,1,1,1,1,1
29869,5034747,1,1,2,1,1
16612,1979029,1,0,3,2,1
23356,981571,1,1,3,1,1
10839,6000130,1,1,2,2,1
24003,4808949,1,1,2,1,1
8557,5926150,1,1,4,1,7
32042,3011543,1,1,2,1,1
18435,3208316,1,1,1,1,1
26802,445247,1,1,2,1,2
23032,3100659,1,0,3,4,2
12450,267898,1,1,1,1,1
31745,1200401,1,1,2,1,1
7152,5528280,1,0,1,1,1
5054,3038343,1,1,3,3,2
4426,6506390,1,0,3,1,1
30640,229363,1,0,2,1,1
6910,2150989,1,1,3,1,1
3656,5975369,1,1,2,1,1
4830,5298818,1,1,2,1,1
12497,1255171,1,1,1,1,2
22541,5092577,1,1,1,4,1
26064,5365306,1,0,1,1,1
9504,50216,1,1,4,1,1
19710,84189,1,1,1,1,1
11847,4235745,1,1,3,1,1
9719,2666723,1,0,3,1,1
30040,1900421,1,1,2,1,1
2047,5991134,1,0,2,2,1
17955,6353894,1,0,3,1,1
12781,297123,1,1,3,4,1
24409,4950878,1,1,3,1,6
15700,6223293,1,1,4,2,1
20889,4876169,1,1,3,1,2
14287,4444381,1,0,3,1,1
3199,2935522,1,1,1,1,3
9841,2105147,1,0,2,1,1
27288,5295873,1,1,2,1,2
33351,5035565,1,1,2,1,1
26926,4149645,1,0,4,1,4
9378,1705724,1,1,3,1,1
34629,6099583,1,1,1,1,5
18499,1051329,1,1,2,1,1
11972,3186348,1,1,2,1,2
8238,6209250,1,1,2,1,12
17872,720858,1,1,4,1,1
27685,4003932,1,1,3,1,2
13472,2804582,1,1,1,1,3
2058,5106490,1,1,3,1,1
5339,4444622,1,0,2,1,1
8105,2977622,1,0,3,1,2
1705,3113822,1,1,2,1,1
4711,3872071,1,1,2,1,1
23425,3720362,1,1,3,1,1
29165,6343432,1,0,3,4,1
5522,4061598,1,1,1,1,2
23617,2022146,1,1,2,1,1
28368,4797875,1,1,2,1,1
30366,5230127,1,1,2,1,4
25590,5721729,1,1,3,2,1
32761,6050719,1,1,1,1,1
13212,2902158,1,1,3,1,1
2151,5449907,1,1,3,2,1
5258,5638783,1,1,2,1,1
22056,2088773,1,1,3,1,2
24600,2282611,1,1,2,1,2
21506,4039481,1,1,2,3,1
24875,2180128,1,1,3,1,1
17212,507559,1,0,2,3,1
6568,6477026,1,1,3,1,1
31420,5591813,1,1,2,1,1
25580,3125164,1,1,2,2,1
34237,2719683,1,1,2,1,2
19326,3594691,1,1,4,1,3
36074,886338,1,0,2,1,1
32658,2310434,1,0,3,1,4
26595,5274111,1,1,2,1,1
5747,947086,1,0,2,3,3
17626,854534,1,1,1,1,2
2567,6281835,1,1,3,3,1
16921,221516,1,1,2,2,1
8209,5074148,1,1,3,1,1
36738,3034230,1,1,3,1,1
33292,1866836,1,1,2,3,1
35781,2716594,1,0,3,1,1
12064,4436273,1,1,2,1,1
30289,4365809,1,0,2,1,1
34,6201197,1,1,1,2,1
31265,5531325,1,1,3,1,1
13384,4914232,1,1,2,2,1
12112,5175340,1,1,2,1,2
31991,2544817,1,1,2,1,1
33375,871107,1,1,1,1,1
28820,6555129,1,1,2,1,1
12447,267898,1,1,1,1,1
27455,4869316,1,1,2,3,1
26061,2310437,1,1,1,1,1
25800,1651370,1,1,3,1,2
467,3290130,1,1,3,3,1
833,4322104,1,0,1,1,1
30583,4533844,1,1,2,1,1
976,4819411,1,1,4,1,1
22609,1963035,1,0,2,4,3
29695,234709,1,1,2,1,2
33582,1441146,1,1,2,1,1
17488,5900313,1,1,3,1,1
11310,31702,1,1,3,1,1
34799,4486040,1,1,2,3,1
2740,4424959,1,0,2,2,1
1301,3884533,1,0,2,2,2
29212,1493295,1,0,2,4,1
5949,3312347,1,1,2,1,2
4831,6395760,1,1,3,1,10
36021,2126929,1,1,3,1,1
29119,5435467,1,0,2,4,1
27537,64740,1,1,3,1,1
6304,3195521,1,1,2,1,6
26144,2741709,1,0,1,1,1
28311,6337765,1,1,2,1,1
25774,3153181,1,1,2,1,3
76,3801882,1,1,2,2,8
35444,915450,1,1,3,1,1
21207,5415404,1,1,3,1,2
30250,1475653,1,1,2,1,1
29309,803377,1,1,4,1,1
10768,5930643,1,1,3,2,1
17153,271750,1,1,2,2,1
10688,1721743,1,1,2,3,1
33076,6564808,1,0,1,1,1
20339,4880165,1,1,2,2,5
34124,754638,1,1,2,1,1
10520,163878,1,1,2,1,2
21000,1715816,1,1,3,1,1
5199,4193838,1,1,2,1,2
838,1496233,1,1,2,1,1
9697,2539531,1,1,2,3,1
15736,1527928,1,1,2,1,2
22263,4214653,1,1,2,1,1
17031,2606373,1,1,2,2,1
10435,6226545,1,1,3,1,1
1066,6487351,1,0,3,1,1
5999,5933090,1,1,4,2,1
10611,2998699,1,1,1,4,1
18686,5024706,1,1,2,1,3
31604,6338922,1,1,3,1,1
17252,547968,1,1,1,3,5
35655,3508356,1,1,2,1,1
21672,1665545,1,1,3,2,1
16018,3842367,1,0,2,1,10
15034,4524363,1,0,2,1,1
23773,593251,1,0,4,1,1
31228,4660027,1,1,2,1,1
32783,3245142,1,1,2,1,1
32730,1720499,1,1,2,1,1
16162,5327050,1,0,3,1,1
5051,260633,1,1,2,3,1
22711,1061464,1,1,1,4,1
24954,4642253,1,1,2,1,1
30839,2136500,1,1,2,1,1
24906,1343245,1,1,2,1,1
32037,4979901,1,1,1,1,1
15668,3418966,1,1,3,1,2
22422,1258562,1,1,2,1,1
15116,5773765,1,1,2,1,1
10,389215,1,1,4,1,1
28790,5068829,1,1,3,1,1
14862,3670813,1,1,3,3,5
10682,2432218,1,1,3,3,2
34152,4681302,1,1,3,1,2
8369,3743335,1,1,2,1,5
3016,4499454,1,1,3,1,1
31716,78482,1,1,2,1,1
33895,2165776,1,1,2,1,1
21805,5804723,1,1,3,1,1
6572,6116803,1,1,3,1,1
9428,2730,1,1,2,4,1
10052,3458193,1,1,3,1,1
26354,4653895,1,0,1,2,1
10486,6153679,1,1,3,1,1
2190,6275480,1,1,3,1,1
28568,3278649,1,1,4,1,1
30410,2402146,1,1,2,1,1
17355,5889165,1,1,3,1,1
17678,3960649,1,1,3,1,2
12990,1109488,1,1,3,1,3
35755,4376867,1,1,3,1,1
18054,2559232,1,0,3,1,1
6622,6542584,1,1,4,1,1
4827,544581,1,1,3,1,2
16452,3539377,1,0,2,1,5
34864,5489896,1,1,4,3,1
29741,5325718,1,1,4,1,10
34742,4635144,1,1,1,1,2
3191,4919528,1,0,2,1,1
29581,3773111,1,1,2,1,2
20432,1009934,1,1,2,1,1
7829,2497602,1,1,3,1,2
36466,2631310,1,1,2,1,1
2636,2106480,1,1,2,2,1
2071,4843205,1,1,3,1,2
15041,1482146,1,1,3,2,2
14993,2493458,1,1,3,1,1
16502,6036902,1,1,2,1,1
11098,3348236,1,1,1,2,1
24281,5201445,1,1,2,1,4
17128,6326378,1,1,2,1,1
1625,4989536,1,1,3,1,1
6514,5603880,1,1,3,1,1
2474,6386956,1,1,2,1,1
6425,2913695,1,1,2,1,1
29524,4919079,1,1,3,4,1
29538,2468015,1,1,3,1,2
8177,935358,1,1,3,1,1
22542,5092577,1,1,1,4,1
10807,1162306,1,1,3,2,1
14444,1213287,1,1,1,1,1
33184,4840177,1,1,2,3,1
21666,1665545,1,1,3,4,1
7790,1375260,1,0,3,1,1
35187,3446758,1,1,3,1,1
6940,3882171,1,1,4,4,1
6182,5140758,1,1,3,1,1
19065,3845950,1,1,3,1,2
13093,6313068,1,1,3,1,1
28500,5115688,1,1,2,1,1
25290,6411586,1,1,3,1,1
14434,5505547,1,1,2,1,7
27786,4945528,1,1,4,1,1
1551,5521174,1,1,2,4,1
1120,5002068,1,1,2,4,4
33694,3666283,1,1,3,1,1
34345,707740,1,1,2,1,1
12523,5594127,1,1,1,1,1
23607,691393,1,1,3,3,1
35875,4146349,1,1,4,1,1
9902,2871065,1,1,2,1,4
26801,2064534,1,1,2,1,2
22204,3088116,1,1,2,1,3
17704,3308409,1,1,3,1,1
22623,3805164,1,1,4,1,10
798,923260,1,0,3,3,1
31221,788590,1,1,3,1,3
35606,1794995,1,1,1,1,1
1505,6579726,1,1,1,1,25
12669,118871,1,1,1,1,2
15310,1771703,1,1,3,1,1
18091,3863486,1,1,3,1,1
35190,145260,1,1,4,1,1
26492,1738990,1,1,3,1,1
26715,2198133,1,1,2,1,6
34714,5763603,1,0,2,1,12
6262,1871806,1,1,3,1,3
8307,3573639,1,1,2,1,3
14008,807974,1,1,2,1,1
32692,5802325,1,1,1,1,1
35746,4347126,1,1,3,1,1
26474,1764771,1,1,2,1,1
35719,2924794,1,1,3,1,1
15844,3532072,1,0,2,1,1
25696,1773926,1,1,2,1,1
15937,4767176,1,1,2,2,1
17067,4547533,1,0,4,2,1
20679,3605835,1,1,3,1,5
21378,1890229,1,1,2,1,1
340,4237092,1,1,4,4,1
8735,5721283,1,1,2,1,1
23602,215834,1,1,3,1,1
34609,3066739,1,1,4,1,3
33781,6433494,1,1,4,1,3
30344,4762701,1,1,2,1,1
23959,543550,1,1,2,3,1
3870,5135202,1,1,3,1,1
32052,1160989,1,1,2,1,1
30902,2057085,1,0,5,1,5
16470,6430093,1,1,3,1,2
5972,2723792,1,1,3,1,2
19608,4311521,1,1,1,1,3
7832,4212981,1,1,2,1,1
13249,6485594,1,0,1,1,2
26512,3572996,1,1,3,1,1
17467,1262256,1,1,3,1,3
11282,6212042,1,1,3,1,2
11458,1909660,1,1,3,4,1
7703,3193736,1,1,4,1,6
9407,2182009,1,1,4,1,1
31117,3135283,1,0,2,1,1
1047,1891928,1,1,2,1,1
20203,835075,1,0,4,1,1
16297,4961261,1,1,1,1,2
8050,2017575,1,1,2,1,1
11995,4064530,1,1,1,1,1
22986,4759806,1,1,2,1,2
36182,2783882,1,0,3,1,1
31921,432545,1,1,1,1,1
26564,5182854,1,1,4,1,1
2274,1463666,1,1,3,1,1
18202,1316724,1,1,2,1,1
14142,388775,1,1,2,1,1
24183,5348492,1,1,2,1,1
27210,4679144,1,1,2,1,1
3696,973228,1,1,3,4,1
18650,5789714,1,1,5,2,2
24318,4461966,1,1,2,1,3
29833,4980553,1,1,3,1,1
12920,6116253,1,1,2,1,5
14304,3532184,1,1,2,4,1
24301,1353897,1,1,2,1,6
10514,1120287,1,1,3,1,1
23559,654198,1,1,2,1,1
33552,2138500,1,1,3,1,1
27552,2616970,1,1,2,1,1
15798,1790830,1,1,2,1,4
31728,204638,1,1,2,1,1
21170,965497,1,1,2,1,8
3293,5867575,1,1,3,1,1
17958,3412151,1,1,3,1,1
8581,2084030,1,0,4,4,1
10932,1097979,1,1,2,2,1
14319,4752699,1,1,3,4,2
21921,4030626,1,0,2,1,1
22447,128781,1,1,3,1,1
9244,6042521,1,1,4,1,1
3355,2819985,1,1,3,1,1
16678,5152371,1,1,3,2,1
9238,3945523,1,1,3,1,1
33923,3950475,1,0,2,1,2
2652,2360709,1,1,1,2,1
32647,5875814,1,1,2,1,1
19137,6336000,1,1,2,1,1
24910,3514157,1,0,5,1,1
8372,1189908,1,1,2,1,1
16028,5303443,1,1,3,1,3
17133,6536471,1,1,2,2,1
15931,6070168,1,1,2,1,1
5210,3556350,1,1,3,1,2
